shipment_id,shipment_date,origin,destination,lane,carrier_id,carrier_name,vehicle_type,weight_kg,distance_km,priority,industry,bid_price_inr,transit_days_planned,transit_days_actual,on_time_delivery,delayed_days,damage_reported,delivered,carrier_score,risk_level,award_given,feedback_rating,negotiation_signal,market_rate_inr
SHP-01560,2024-10-21,Kochi,Delhi,KOC-DEL,C012,ShadowFax Freight,HCV,12979.3,957,Urgent,Electronics,43799.4,2,2.0,Yes,0.0,No,Yes,98.7,Low,Yes,3.7,Yes,19140
SHP-01561,2023-05-26,Kanpur,Kolkata,KAN-KOL,C004,TCI Freight,Container,9859.2,1484,Standard,Textile,30716.07,4,10.4,No,6.4,No,Yes,99.0,Low,Yes,2.6,No,29680
SHP-01562,2023-12-16,Jaipur,Coimbatore,JAI-COI,C007,Safexpress,MCV,7298.9,1422,Standard,Electronics,28064.13,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.2,No,28440
SHP-01563,2023-11-04,Kolkata,Surat,KOL-SUR,C006,Ecom Express,LCV,9587.7,442,Standard,Industrial,17937.4,1,2.0,No,1.0,No,Yes,87.3,Low,Yes,1.5,Yes,8840
SHP-01564,2023-06-20,Vadodara,Kochi,VAD-KOC,C003,Delhivery Freight,LCV,10844.8,2114,Express,Electronics,75302.46,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.2,Yes,42280
SHP-01565,2023-03-04,Bhopal,Surat,BHO-SUR,C003,Delhivery Freight,Trailer,1967.7,953,Urgent,Retail,26569.85,3,5.0,No,2.0,No,Yes,100.0,Low,Yes,1.8,Yes,19060
SHP-01566,2024-04-02,Surat,Lucknow,SUR-LUC,C008,VRL Logistics,LCV,13332.3,743,Standard,Chemical,38132.37,1,1.0,Yes,0.0,No,Yes,91.5,Low,Yes,3.9,Yes,14860
SHP-01567,2024-02-17,Chennai,Ludhiana,CHE-LUD,C010,XpressBees Freight,Trailer,7147.3,1592,Standard,Machinery,39736.86,3,3.0,Yes,0.0,No,Yes,89.4,Low,Yes,4.0,Yes,31840
SHP-01568,2023-10-16,Kolkata,Ahmedabad,KOL-AHM,C005,Mahindra Logistics,LCV,4026.9,1895,Urgent,Industrial,52549.57,4,8.0,No,4.0,No,Yes,95.1,Low,Yes,1.9,Yes,37900
SHP-01569,2024-01-06,Pune,Hyderabad,PUN-HYD,C014,DHL Supply Chain India,HCV,8712.9,480,Standard,Machinery,20695.4,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.0,Yes,9600
SHP-01570,2023-06-05,Vadodara,Chennai,VAD-CHE,C002,GATI Limited,LCV,14173.0,2159,Standard,Automotive,48147.49,5,5.0,Yes,0.0,No,Yes,93.8,Low,Yes,4.4,Yes,43180
SHP-01571,2023-07-31,Jaipur,Kochi,JAI-KOC,C015,FedEx Freight India,Container,8988.2,988,Standard,Electronics,26928.03,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.9,Yes,19760
SHP-01572,2023-09-03,Bengaluru,Surat,BEN-SUR,C007,Safexpress,Container,14556.0,796,Express,Retail,53352.05,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.4,Yes,15920
SHP-01573,2024-08-29,Indore,Coimbatore,IND-COI,C006,Ecom Express,MCV,11691.3,599,Standard,Retail,21902.57,1,7.1,No,6.1,No,No,86.6,Low,No,2.9,Yes,11980
SHP-01574,2024-08-26,Hyderabad,Mumbai,HYD-MUM,C009,Rivigo,LCV,9977.9,711,Standard,Retail,26018.2,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.2,Yes,14220
SHP-01575,2023-08-11,Ahmedabad,Delhi,AHM-DEL,C015,FedEx Freight India,MCV,10456.3,1620,Standard,Industrial,58137.75,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.8,Yes,32400
SHP-01576,2023-04-27,Delhi,Bengaluru,DEL-BEN,C010,XpressBees Freight,Container,7918.5,2150,Urgent,Electronics,56004.6,4,4.0,Yes,0.0,No,Yes,91.2,Low,Yes,3.3,Yes,43000
SHP-01577,2023-08-24,Kolkata,Kanpur,KOL-KAN,C012,ShadowFax Freight,Container,1013.8,870,Urgent,Pharma,29295.95,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.5,Yes,17400
SHP-01578,2024-10-12,Indore,Nagpur,IND-NAG,C003,Delhivery Freight,LCV,13747.0,1393,Urgent,FMCG,44729.42,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.6,Yes,27860
SHP-01579,2024-07-15,Jaipur,Kochi,JAI-KOC,C014,DHL Supply Chain India,MCV,13083.6,307,Standard,FMCG,16932.48,1,1.0,Yes,0.0,No,No,100.0,Low,No,4.0,Yes,6140
SHP-01580,2023-11-12,Ahmedabad,Kochi,AHM-KOC,C010,XpressBees Freight,MCV,4388.7,1331,Standard,Food & Beverage,29326.99,4,4.0,Yes,0.0,No,Yes,89.8,Low,Yes,3.7,Yes,26620
SHP-01581,2023-05-09,Mumbai,Hyderabad,MUM-HYD,C007,Safexpress,Trailer,7313.0,711,Standard,Food & Beverage,21126.5,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.1,Yes,14220
SHP-01582,2024-03-11,Kanpur,Mumbai,KAN-MUM,C002,GATI Limited,MCV,9838.4,1792,Express,Retail,41076.12,4,4.0,Yes,0.0,No,Yes,93.8,Low,Yes,4.4,Yes,35840
SHP-01583,2024-11-23,Coimbatore,Nagpur,COI-NAG,C002,GATI Limited,HCV,14843.2,1109,Standard,Pharma,43042.6,2,2.0,Yes,0.0,No,Yes,93.9,Low,Yes,3.5,Yes,22180
SHP-01584,2023-11-27,Lucknow,Ludhiana,LUC-LUD,C009,Rivigo,HCV,2076.9,517,Urgent,Chemical,17479.06,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.8,Yes,10340
SHP-01585,2024-02-01,Kanpur,Vadodara,KAN-VAD,C001,BlueDart Express,LCV,488.4,949,Standard,FMCG,21769.91,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.2,Yes,18980
SHP-01586,2023-11-12,Kanpur,Indore,KAN-IND,C006,Ecom Express,Container,1437.5,1941,Express,FMCG,55586.89,4,4.0,Yes,0.0,No,Yes,82.0,Low,Yes,4.4,Yes,38820
SHP-01587,2023-12-24,Pune,Surat,PUN-SUR,C005,Mahindra Logistics,MCV,10574.9,1517,Urgent,Chemical,78152.94,3,9.0,No,6.0,No,Yes,95.8,Low,Yes,1.5,Yes,30340
SHP-01588,2023-01-24,Chennai,Pune,CHE-PUN,C006,Ecom Express,Container,247.2,1597,Express,Automotive,38445.62,4,4.0,Yes,0.0,No,Yes,82.7,Low,Yes,4.7,Yes,31940
SHP-01589,2024-05-25,Indore,Ahmedabad,IND-AHM,C014,DHL Supply Chain India,LCV,9528.1,543,Express,Pharma,23597.62,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.8,Yes,10860
SHP-01590,2024-10-12,Indore,Hyderabad,IND-HYD,C005,Mahindra Logistics,Trailer,12083.7,1737,Standard,Electronics,51749.99,4,4.0,Yes,0.0,No,Yes,97.0,Low,Yes,3.2,Yes,34740
SHP-01591,2024-07-09,Jaipur,Lucknow,JAI-LUC,C007,Safexpress,HCV,14417.4,1658,Express,Chemical,61600.32,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.4,Yes,33160
SHP-01592,2023-07-23,Lucknow,Bengaluru,LUC-BEN,C005,Mahindra Logistics,Container,9847.0,1079,Urgent,Retail,56688.55,2,7.1,No,5.1,No,Yes,97.4,Low,Yes,2.8,Yes,21580
SHP-01593,2023-11-03,Kanpur,Vadodara,KAN-VAD,C007,Safexpress,Trailer,2442.3,1590,Express,Electronics,39651.31,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.7,Yes,31800
SHP-01594,2024-09-16,Kochi,Mumbai,KOC-MUM,C015,FedEx Freight India,HCV,13521.3,1340,Standard,Pharma,50233.04,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.5,Yes,26800
SHP-01595,2023-02-02,Ludhiana,Lucknow,LUD-LUC,C014,DHL Supply Chain India,LCV,523.5,1396,Standard,Industrial,32647.29,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.1,Yes,27920
SHP-01596,2023-08-21,Ahmedabad,Surat,AHM-SUR,C003,Delhivery Freight,Container,14787.9,264,Standard,Machinery,20847.53,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.3,Yes,5280
SHP-01597,2023-04-23,Kanpur,Mumbai,KAN-MUM,C004,TCI Freight,LCV,13884.4,1451,Express,Pharma,66134.98,3,3.0,Yes,0.0,No,Yes,96.7,Low,Yes,3.7,Yes,29020
SHP-01598,2024-12-01,Pune,Vadodara,PUN-VAD,C002,GATI Limited,MCV,3185.3,938,Standard,Pharma,27548.89,2,2.0,Yes,0.0,No,Yes,94.1,Low,Yes,4.7,Yes,18760
SHP-01599,2023-01-30,Lucknow,Ahmedabad,LUC-AHM,C002,GATI Limited,LCV,10837.2,1933,Standard,Pharma,39343.1,5,9.3,No,4.3,No,Yes,92.0,Low,Yes,2.6,No,38660
SHP-01600,2024-07-21,Nagpur,Pune,NAG-PUN,C013,Allcargo Logistics,LCV,5192.0,706,Urgent,Industrial,31567.81,1,1.0,Yes,0.0,No,Yes,95.7,Low,Yes,4.5,Yes,14120
SHP-01601,2024-12-01,Delhi,Chennai,DEL-CHE,C010,XpressBees Freight,LCV,4896.5,2194,Express,Textile,52688.41,6,6.0,Yes,0.0,No,Yes,86.2,Low,Yes,3.4,Yes,43880
SHP-01602,2023-03-30,Chennai,Coimbatore,CHE-COI,C008,VRL Logistics,HCV,3749.4,497,Express,FMCG,20239.79,1,5.4,No,4.4,No,Yes,92.4,Low,Yes,1.8,Yes,9940
SHP-01603,2024-11-01,Indore,Jaipur,IND-JAI,C015,FedEx Freight India,Trailer,2648.3,507,Standard,Food & Beverage,9330.58,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.5,No,10140
SHP-01604,2024-05-20,Ludhiana,Indore,LUD-IND,C004,TCI Freight,MCV,11862.0,341,Urgent,Machinery,20340.92,1,1.0,Yes,0.0,No,Yes,98.6,Low,Yes,4.2,Yes,6820
SHP-01605,2023-06-27,Hyderabad,Pune,HYD-PUN,C015,FedEx Freight India,Trailer,10573.3,1686,Express,Electronics,55291.2,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.1,Yes,33720
SHP-01606,2023-09-06,Delhi,Lucknow,DEL-LUC,C009,Rivigo,LCV,12760.6,555,Standard,Pharma,20030.04,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.4,Yes,11100
SHP-01607,2023-03-07,Chennai,Jaipur,CHE-JAI,C005,Mahindra Logistics,HCV,7097.1,571,Express,Retail,26365.19,2,2.0,Yes,0.0,No,Yes,96.1,Low,Yes,3.4,Yes,11420
SHP-01608,2023-03-28,Bengaluru,Visakhapatnam,BEN-VIS,C014,DHL Supply Chain India,HCV,3086.7,1748,Standard,Retail,45646.59,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.0,Yes,34960
SHP-01609,2023-12-14,Chennai,Kanpur,CHE-KAN,C001,BlueDart Express,Container,2248.8,1135,Standard,Chemical,25223.75,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.9,Yes,22700
SHP-01610,2024-07-17,Ludhiana,Bengaluru,LUD-BEN,C012,ShadowFax Freight,Trailer,10980.8,409,Standard,Machinery,12557.49,1,1.0,Yes,0.0,No,Yes,99.2,Low,Yes,3.9,Yes,8180
SHP-01611,2023-10-27,Kochi,Chennai,KOC-CHE,C013,Allcargo Logistics,Container,5416.8,355,Urgent,Chemical,20480.5,1,1.0,Yes,0.0,No,Yes,96.3,Low,Yes,3.4,Yes,7100
SHP-01612,2024-06-17,Jaipur,Surat,JAI-SUR,C006,Ecom Express,MCV,204.8,404,Standard,Pharma,9365.55,1,1.0,Yes,0.0,No,Yes,86.2,Low,Yes,3.6,Yes,8080
SHP-01613,2023-02-18,Kanpur,Delhi,KAN-DEL,C003,Delhivery Freight,Trailer,4777.3,1517,Express,Retail,32237.45,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.4,No,30340
SHP-01614,2023-03-19,Kanpur,Surat,KAN-SUR,C011,SpotOn Logistics,MCV,8070.2,440,Standard,Retail,13615.58,1,9.5,No,8.5,No,Yes,82.4,Low,Yes,2.1,Yes,8800
SHP-01615,2024-07-02,Kolkata,Jaipur,KOL-JAI,C005,Mahindra Logistics,Container,948.6,1068,Standard,Pharma,14747.85,2,2.0,Yes,0.0,No,Yes,96.9,Low,Yes,4.5,No,21360
SHP-01616,2024-08-01,Bengaluru,Indore,BEN-IND,C009,Rivigo,Trailer,10868.8,548,Standard,Retail,22249.18,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.5,Yes,10960
SHP-01617,2023-01-24,Ludhiana,Mumbai,LUD-MUM,C008,VRL Logistics,HCV,7678.7,1834,Express,Retail,49151.6,4,4.0,Yes,0.0,No,Yes,87.5,Low,Yes,3.9,Yes,36680
SHP-01618,2024-09-13,Mumbai,Kochi,MUM-KOC,C002,GATI Limited,Container,3659.6,1188,Standard,Automotive,32739.99,3,3.0,Yes,0.0,No,Yes,90.9,Low,Yes,3.2,Yes,23760
SHP-01619,2024-04-28,Vadodara,Bengaluru,VAD-BEN,C010,XpressBees Freight,HCV,11988.3,842,Standard,Textile,34620.22,2,2.0,Yes,0.0,No,Yes,89.0,Low,Yes,3.9,Yes,16840
SHP-01620,2024-03-11,Kochi,Bengaluru,KOC-BEN,C004,TCI Freight,LCV,6719.9,570,Urgent,Food & Beverage,23368.79,1,1.0,Yes,0.0,No,Yes,99.5,Low,Yes,3.8,Yes,11400
SHP-01621,2024-06-21,Coimbatore,Vadodara,COI-VAD,C004,TCI Freight,Trailer,5615.2,351,Standard,Chemical,11772.88,1,1.0,Yes,0.0,No,Yes,95.7,Low,Yes,4.4,Yes,7020
SHP-01622,2023-08-12,Surat,Indore,SUR-IND,C002,GATI Limited,Trailer,4491.9,918,Express,Pharma,26688.34,3,4.9,No,1.9,No,Yes,91.0,Low,Yes,2.1,Yes,18360
SHP-01623,2023-08-01,Chennai,Nagpur,CHE-NAG,C003,Delhivery Freight,LCV,7694.8,905,Urgent,Retail,57207.06,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.8,Yes,18100
SHP-01624,2023-08-25,Vadodara,Nagpur,VAD-NAG,C010,XpressBees Freight,LCV,13540.8,1345,Standard,Retail,48516.74,4,4.0,Yes,0.0,No,Yes,90.9,Low,Yes,3.5,Yes,26900
SHP-01625,2024-05-09,Kolkata,Bengaluru,KOL-BEN,C013,Allcargo Logistics,MCV,8671.0,1005,Standard,Machinery,25477.47,2,2.0,Yes,0.0,No,Yes,94.4,Low,Yes,3.5,Yes,20100
SHP-01626,2023-05-08,Nagpur,Hyderabad,NAG-HYD,C010,XpressBees Freight,Trailer,1275.2,503,Standard,Pharma,10582.48,1,1.0,Yes,0.0,No,Yes,88.9,Low,Yes,5.0,No,10060
SHP-01627,2024-06-17,Nagpur,Delhi,NAG-DEL,C014,DHL Supply Chain India,Trailer,7232.9,1994,Urgent,Machinery,90293.41,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.2,Yes,39880
SHP-01628,2023-12-10,Delhi,Kanpur,DEL-KAN,C003,Delhivery Freight,Trailer,2065.6,2078,Standard,FMCG,35237.2,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.2,No,41560
SHP-01629,2023-04-07,Mumbai,Coimbatore,MUM-COI,C002,GATI Limited,HCV,3208.3,1308,Express,Electronics,25757.66,3,3.0,Yes,0.0,No,Yes,93.1,Low,Yes,3.4,No,26160
SHP-01630,2023-04-01,Indore,Chennai,IND-CHE,C007,Safexpress,Trailer,4611.1,1522,Standard,Chemical,43418.43,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.2,Yes,30440
SHP-01631,2023-01-14,Vadodara,Delhi,VAD-DEL,C007,Safexpress,MCV,14671.5,1386,Standard,FMCG,52607.9,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.3,Yes,27720
SHP-01632,2023-12-04,Nagpur,Kolkata,NAG-KOL,C013,Allcargo Logistics,LCV,2957.3,1715,Standard,FMCG,36258.99,4,4.0,Yes,0.0,No,Yes,97.7,Low,Yes,3.1,No,34300
SHP-01633,2024-03-07,Kochi,Pune,KOC-PUN,C010,XpressBees Freight,HCV,11258.5,1031,Urgent,Industrial,48845.68,2,5.2,No,3.2,No,Yes,89.9,Low,Yes,1.7,Yes,20620
SHP-01634,2023-04-19,Kochi,Jaipur,KOC-JAI,C012,ShadowFax Freight,MCV,9076.2,746,Standard,Industrial,33584.55,2,2.0,Yes,0.0,No,Yes,99.0,Low,Yes,4.1,Yes,14920
SHP-01635,2023-02-08,Bengaluru,Surat,BEN-SUR,C014,DHL Supply Chain India,MCV,13021.3,1310,Standard,Pharma,42733.06,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.2,Yes,26200
SHP-01636,2023-01-09,Ahmedabad,Vadodara,AHM-VAD,C005,Mahindra Logistics,HCV,3544.6,109,Express,Electronics,9680.7,1,1.0,Yes,0.0,No,Yes,96.7,Low,Yes,4.6,Yes,2180
SHP-01637,2023-10-12,Ludhiana,Delhi,LUD-DEL,C011,SpotOn Logistics,HCV,6458.3,1502,Standard,Machinery,33194.56,3,3.0,Yes,0.0,No,Yes,82.4,Low,Yes,4.4,Yes,30040
SHP-01638,2023-07-31,Coimbatore,Bhopal,COI-BHO,C011,SpotOn Logistics,HCV,13385.9,1890,Standard,Retail,40128.51,5,5.0,Yes,0.0,No,Yes,77.4,Medium,Yes,4.4,No,37800
SHP-01639,2023-06-24,Chennai,Bhopal,CHE-BHO,C011,SpotOn Logistics,LCV,10613.9,763,Standard,Textile,17950.43,2,4.1,No,2.1,No,Yes,82.2,Low,Yes,2.0,Yes,15260
SHP-01640,2024-07-11,Delhi,Coimbatore,DEL-COI,C011,SpotOn Logistics,MCV,3722.2,2168,Express,Industrial,46570.35,6,10.3,No,4.3,No,Yes,80.5,Low,Yes,3.2,No,43360
SHP-01641,2023-04-04,Hyderabad,Mumbai,HYD-MUM,C003,Delhivery Freight,HCV,4228.7,711,Standard,Machinery,15825.67,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,5.0,Yes,14220
SHP-01642,2023-07-17,Mumbai,Ludhiana,MUM-LUD,C005,Mahindra Logistics,HCV,4668.5,511,Standard,Machinery,17036.56,1,1.0,Yes,0.0,No,Yes,97.3,Low,Yes,5.0,Yes,10220
SHP-01643,2024-01-28,Ludhiana,Delhi,LUD-DEL,C009,Rivigo,Trailer,12378.5,2162,Standard,FMCG,34558.85,5,5.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.3,No,43240
SHP-01644,2024-08-06,Pune,Jaipur,PUN-JAI,C008,VRL Logistics,Trailer,10681.3,1082,Urgent,Retail,63044.34,3,3.0,Yes,0.0,No,Yes,87.8,Low,Yes,3.1,Yes,21640
SHP-01645,2023-06-02,Visakhapatnam,Ahmedabad,VIS-AHM,C010,XpressBees Freight,Container,292.8,1686,Standard,Textile,22186.7,4,4.0,Yes,0.0,No,Yes,86.5,Low,Yes,3.8,No,33720
SHP-01646,2024-06-23,Ahmedabad,Lucknow,AHM-LUC,C011,SpotOn Logistics,MCV,8105.0,1359,Standard,Textile,27765.13,3,6.9,No,3.9,No,Yes,82.1,Low,Yes,3.1,No,27180
SHP-01647,2024-04-05,Pune,Lucknow,PUN-LUC,C004,TCI Freight,Trailer,8452.2,1789,Urgent,Pharma,69024.04,4,4.0,Yes,0.0,No,Yes,97.0,Low,Yes,4.9,Yes,35780
SHP-01648,2023-09-12,Visakhapatnam,Bhopal,VIS-BHO,C013,Allcargo Logistics,Container,14831.0,1572,Standard,Chemical,63855.1,3,3.0,Yes,0.0,No,Yes,95.8,Low,Yes,3.4,Yes,31440
SHP-01649,2024-06-19,Ludhiana,Chennai,LUD-CHE,C014,DHL Supply Chain India,HCV,7081.3,2065,Standard,Textile,48964.15,5,5.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.1,Yes,41300
SHP-01650,2024-04-05,Coimbatore,Ahmedabad,COI-AHM,C015,FedEx Freight India,Container,14790.0,862,Express,Retail,43125.68,2,2.0,Yes,0.0,No,No,100.0,Low,No,3.9,Yes,17240
SHP-01651,2023-08-09,Mumbai,Coimbatore,MUM-COI,C010,XpressBees Freight,HCV,1320.8,405,Urgent,Chemical,17268.31,1,1.0,Yes,0.0,No,Yes,91.0,Low,Yes,3.2,Yes,8100
SHP-01652,2024-03-08,Nagpur,Bhopal,NAG-BHO,C014,DHL Supply Chain India,HCV,6311.5,1034,Standard,Industrial,22609.29,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.8,No,20680
SHP-01653,2023-10-12,Pune,Kolkata,PUN-KOL,C005,Mahindra Logistics,HCV,3151.9,1721,Urgent,Retail,59059.55,4,10.2,No,6.2,No,Yes,96.5,Low,Yes,3.1,Yes,34420
SHP-01654,2024-07-03,Kolkata,Bhopal,KOL-BHO,C006,Ecom Express,HCV,731.1,1400,Standard,Food & Beverage,25410.07,3,12.2,No,9.2,No,Yes,86.8,Low,Yes,2.2,No,28000
SHP-01655,2023-11-05,Kolkata,Vadodara,KOL-VAD,C006,Ecom Express,Trailer,10600.6,2084,Express,Pharma,85474.29,5,5.0,Yes,0.0,No,Yes,83.2,Low,Yes,4.3,Yes,41680
SHP-01656,2023-08-15,Vadodara,Kolkata,VAD-KOL,C013,Allcargo Logistics,Container,6137.7,1833,Standard,Retail,33332.21,5,5.0,Yes,0.0,No,Yes,98.7,Low,Yes,3.9,No,36660
SHP-01657,2024-05-30,Vadodara,Nagpur,VAD-NAG,C010,XpressBees Freight,Container,1306.7,982,Standard,Automotive,23896.5,2,2.0,Yes,0.0,No,Yes,88.1,Low,Yes,4.0,Yes,19640
SHP-01658,2023-08-09,Kochi,Delhi,KOC-DEL,C015,FedEx Freight India,Trailer,5840.0,742,Standard,Automotive,28150.65,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.6,Yes,14840
SHP-01659,2023-04-01,Nagpur,Kolkata,NAG-KOL,C004,TCI Freight,MCV,8081.4,514,Standard,Electronics,20791.96,1,1.0,Yes,0.0,No,Yes,96.2,Low,Yes,3.2,Yes,10280
SHP-01660,2024-02-02,Coimbatore,Surat,COI-SUR,C005,Mahindra Logistics,Trailer,5392.1,2074,Express,Pharma,69830.27,5,5.0,Yes,0.0,No,Yes,95.4,Low,Yes,4.8,Yes,41480
SHP-01661,2023-09-03,Visakhapatnam,Kochi,VIS-KOC,C014,DHL Supply Chain India,Trailer,4011.2,1315,Standard,Machinery,23573.88,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.4,No,26300
SHP-01662,2023-10-16,Coimbatore,Jaipur,COI-JAI,C015,FedEx Freight India,MCV,13044.7,1991,Express,Retail,69215.19,6,6.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.7,Yes,39820
SHP-01663,2023-08-01,Surat,Kochi,SUR-KOC,C006,Ecom Express,LCV,4505.8,709,Standard,Chemical,22608.87,2,2.0,Yes,0.0,No,Yes,82.0,Low,Yes,4.7,Yes,14180
SHP-01664,2023-12-18,Delhi,Coimbatore,DEL-COI,C006,Ecom Express,Container,5388.2,1115,Standard,Electronics,33255.23,3,12.2,No,9.2,No,Yes,83.2,Low,Yes,3.4,Yes,22300
SHP-01665,2024-08-07,Ahmedabad,Hyderabad,AHM-HYD,C007,Safexpress,LCV,14758.6,1180,Standard,Textile,47553.09,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.5,Yes,23600
SHP-01666,2023-11-18,Kanpur,Coimbatore,KAN-COI,C002,GATI Limited,Container,9020.1,461,Urgent,Machinery,30514.66,1,1.0,Yes,0.0,No,Yes,93.4,Low,Yes,4.5,Yes,9220
SHP-01667,2024-10-20,Coimbatore,Jaipur,COI-JAI,C007,Safexpress,HCV,1193.7,1173,Express,Chemical,27488.69,2,2.0,Yes,0.0,No,No,100.0,Low,No,4.5,Yes,23460
SHP-01668,2024-01-17,Indore,Nagpur,IND-NAG,C011,SpotOn Logistics,Trailer,12884.6,1633,Urgent,Pharma,67292.36,3,3.0,Yes,0.0,No,Yes,79.4,Medium,Yes,4.1,Yes,32660
SHP-01669,2023-07-10,Ludhiana,Bengaluru,LUD-BEN,C005,Mahindra Logistics,MCV,2502.9,1771,Standard,Automotive,42280.71,4,11.8,No,7.8,No,Yes,96.4,Low,Yes,2.7,Yes,35420
SHP-01670,2024-02-02,Indore,Pune,IND-PUN,C015,FedEx Freight India,LCV,1052.9,618,Standard,FMCG,9468.74,1,1.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.2,No,12360
SHP-01671,2023-05-12,Bengaluru,Surat,BEN-SUR,C008,VRL Logistics,HCV,11122.7,1801,Standard,Textile,52097.2,5,5.0,Yes,0.0,No,Yes,92.8,Low,Yes,4.5,Yes,36020
SHP-01672,2024-02-21,Pune,Jaipur,PUN-JAI,C013,Allcargo Logistics,MCV,7238.7,1333,Standard,FMCG,37143.84,3,10.5,No,7.5,No,Yes,94.6,Low,Yes,1.9,Yes,26660
SHP-01673,2024-03-04,Kanpur,Bengaluru,KAN-BEN,C009,Rivigo,MCV,2859.1,1680,Standard,Food & Beverage,30478.9,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.1,No,33600
SHP-01674,2024-09-26,Visakhapatnam,Kanpur,VIS-KAN,C011,SpotOn Logistics,Trailer,10421.8,643,Urgent,Machinery,46645.32,2,2.0,Yes,0.0,No,Yes,82.0,Low,Yes,3.2,Yes,12860
SHP-01675,2023-07-02,Pune,Vadodara,PUN-VAD,C007,Safexpress,Container,5447.0,976,Standard,Retail,26396.78,2,2.0,Yes,0.0,No,Yes,100.0,Low,Yes,4.5,Yes,19520
SHP-01676,2023-09-22,Vadodara,Bengaluru,VAD-BEN,C009,Rivigo,LCV,10761.3,2125,Standard,Electronics,60421.86,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.6,Yes,42500
SHP-01677,2024-08-24,Pune,Chennai,PUN-CHE,C012,ShadowFax Freight,Container,13150.7,1545,Express,Electronics,81828.55,3,3.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.4,Yes,30900
SHP-01678,2024-01-07,Bengaluru,Chennai,BEN-CHE,C005,Mahindra Logistics,MCV,6053.6,346,Standard,FMCG,14379.21,1,1.0,Yes,0.0,No,Yes,93.4,Low,Yes,4.6,Yes,6920
SHP-01679,2024-01-05,Surat,Mumbai,SUR-MUM,C008,VRL Logistics,LCV,8015.7,1203,Standard,Machinery,44184.8,3,3.0,Yes,0.0,No,Yes,89.6,Low,Yes,4.7,Yes,24060
SHP-01680,2024-08-28,Indore,Kolkata,IND-KOL,C012,ShadowFax Freight,HCV,4616.1,1938,Standard,Food & Beverage,46467.88,5,5.0,Yes,0.0,No,Yes,99.5,Low,Yes,3.3,Yes,38760
SHP-01681,2024-01-27,Indore,Surat,IND-SUR,C011,SpotOn Logistics,LCV,14027.3,468,Standard,Retail,38292.64,1,1.0,Yes,0.0,No,No,82.6,Low,No,4.8,Yes,9360
SHP-01682,2023-05-09,Bhopal,Hyderabad,BHO-HYD,C003,Delhivery Freight,LCV,3788.4,1660,Express,Food & Beverage,36866.3,4,4.0,Yes,0.0,No,Yes,100.0,Low,Yes,3.3,Yes,33200
SHP-01683,2023-03-30,Nagpur,Ludhiana,NAG-LUD,C013,Allcargo Logistics,LCV,14321.3,1081,Urgent,Electronics,63932.03,2,2.0,Yes,0.0,No,Yes,98.9,Low,Yes,4.3,Yes,21620
